prompt,summary
Beth has 106 crayons. She gives 54 of them away to Jen. How many crayons does Beth have left?,"var1 = [find](Beth's crayons) # 106, var2 = [find](crayons given away) # 54, var1 = [subtract](var1, var2), [CALL] # 106 - 54 = 52, [return](var1) # 52"
"At the first day back in school, her parents bought her different colored pens. If her parents bought her 56 pens and she gave 22 of those to her friends, how many pens were left for her to use?","var1 = [find](number of pens Wendy received) # 56, var2 = [find](pens given away by Wendy) # 22, var1 = [subtract](var1, var2), [CALL] # 56 - 22 = 34, [return](var1) # 34"
5 storks and 3 birds were sitting on the fence. 4 more birds came to join them.How many more birds than storks are sitting on the fence?,"var1 = [find](storks) # 5, var2 = [find](birds) # 3, var3 = [add](var2, 4), var4 = [subtract](var3, var1), [CALL] # 3 + 4 = 7, 7 - 5 = 2, [return](var4) # 2"
The grasshopper and the frog had a jumping contest. The grasshopper jumped 35 inches. The grasshopper jumped 4 inches farther than the frog.How much did they jump altogether?,"var1 = [find](grasshopper jump) # 35, var2 = [find](jump difference) # 4, var3 = [subtract](var1, var2), var4 = [add](var1, var3), [CALL] # 35 - 4 = 31, 35 + 31 = 66, [return](var4) # 66"
Dave had 15 apps and 24 files on his phone. After deleting some apps and files he had 21 apps and 4 files left.How many more apps than files does he have left on the phone?,"var1 = [find](apps before deletion) # 15, var2 = [find](files before deletion) # 24, var3 = [add](var1, var2), var4 = [find](leftover apps) # 21, var5 = [find](leftover files) # 4, var6 = [add](var4, var5), var7 = [subtract](var3, var6), var8 = [subtract](var4, var5), [CALL] # (15 + 24) - (21 + 4) = 39 - 25 = 14, [return](var8) # 17"
You have 104 dollars.How many packs of dvds can you buy if each pack costs 26 dollars?,"var1 = [find](dollars) # 104, var2 = [divide](var1, 26), [CALL] # 104 / 26 = 4, [return](var2) # 4"
Melissa scored a total of 21 points playing some games. Is she scored 7 points in each game.How many games did she play?,"var1 = [find](total points) # 21, var2 = [find](points per game) # 7, var3 = [divide](var1, var2), [CALL] # 21 / 7 = 3, [return](var3) # 3"
Lewis earns a total of $ 1216 during the harvest. If he earns $ 16 each weekHow many weeks did the harvest last?,"var1 = [find](Total earnings) # 1216, var2 = [find](Weekly earnings) # 16, var3 = [div](var1, var2), [CALL] # 1216 / 16 = 76, [return](var3) # 76"
A clown had sixteen balloons. He gave four away at a party. How many balloons does he still have? ,"var1 = [find](total balloons) # 16, var2 = [find](given away balloons) # 4, var3 = [subtract](var1, var2), [CALL] # 16 - 4 = 12, [return](var3) # 12"
There were 58 geese and 37 ducks in the marsh. How many birds were there in all?,"var1 = [find](geese in the marsh) # 58, var2 = [find](ducks in the marsh) # 37, var3 = [add](var1, var2), [CALL] # 58 + 37 = 95, [return](var3) # 95"
"Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive? ","var1 = [find](music files) # 26, var2 = [find](video files) # 36, var3 = [add](var1, var2), [CALL] # 26 + 36 = 62, var4 = [subtract](var3, 48), [CALL] # 62 - 48 = 14, [return](var4) # 14"
"Haley's old washing machine could only wash seven pieces of clothing at a time. If she had to wash two shirts and thirty-three sweaters, how many loads would she have to do?","var1 = [find](shirts) # 2, var2 = [find](sweaters) # 33, var1 = [add](var1, var2), [CALL] # 2 + 33 = 35, var2 = [find](clothes per load) # 7, var3 = [divide](var1, var2), [CALL] # 35 / 7 = 5, [return](var3) # 5"
Anna's stew recipe calls for 3 kilograms of carrots and 6 kilograms of potatoes. Richard's stew recipe requires 4 kilograms of carrots and 5 kilograms of potatoes. Which recipe has a higher ratio of carrots to potatoes?,"var1 = [find](""carrots/potatoes ratio in Anna's recipe"") # 3/6, var2 = [find](""carrots/potatoes ratio in Richard's recipe"") # 4/5, var1 = [compare](var1, var2), [CALL] # 3/6 < 4/5, [return](var1) # Richard"
"After making some pies, chef had 2 apples left. Initially he had 43 applesHow many apples did he use?","total_apples = [find](total apples) # 43, remaining_apples = [find](remaining apples) # 2, used_apples = [subtract](total_apples, remaining_apples), [CALL] # 43 - 2 = 41, [return](used_apples) # 41"
"There were nine kinds of sandwiches on the menu. Unfortunately, five of them had been sold out, how many kinds of sandwiches do they actually provide now?","var1 = [find](total sandwiches) # 9, var2 = [find](sold out sandwiches) # 5, var3 = [subtract](var1, var2), [CALL] # 9 - 5 = 4, [return](var3) # 4"
Adam has 5 more apples than Jackie. Jackie has 89 oranges and 11 apples.How many apples does Adam have?,"var1 = [find](Jackie apples) # 11, var2 = [find](Apples difference) # 5, var3 = [add](var1, var2) # 11 + 5 = 16, [return](var3) # 16"
"Amy baked fifty cupcakes for her school's bake sale. If her brother, Todd, ate five of them, how many packages could she make if she put five cupcake in each package?","var1 = [find](cupcakes baked) # 50, var2 = [find](cupcakes eaten) # 5, var1 = [subtract](var1, var2), [CALL] # 50 - 5 = 45, var2 = [find](cupcakes per package) # 5, var3 = [divide](var1, var2), [CALL] # 45 / 5 = 9, [return](var3) # 9"
Peter's Party Zone sells cups in packages of 6 and plates in packages of 8. Shaniya is hosting a birthday party for her little sister and wants to have the same number of each item. What is the least number of packages of plates Shaniya needs to buy?,"var1 = [find](cups) # 6, var2 = [find](plates) # 8, var3 = [lcm](var1,var2), [CALL] # [lcm](6,8) = 24, [return](var3) # 24"
In a school there are 732 girls and 761 boys. 682 more girls and 8 more boys joined the school.How many girls are there in the school now?,"var1 = [find](girls) #732, var2 = [find](girls joined) #682, var1 = [add](var1, var2), [CALL] # 732 + 682 = 1414, var3 = [find](boys) #761, var4 = [find](boys joined) #8, var3 = [add](var3, var4), [CALL] # 761 + 8 = 769, var5 = [add](var1, var3), [CALL] # 1414 + 769 = 2183, [return](var1) # 1414"
Lemon heads come in packages of 5. Ann ate 78 Lemon Heads. How many Lemon Heads does she have left?,"var1 = [find](""Lemon Heads"") # 78, var2 = [find](""package size"") # 5, var3 = [mod](var1, var2) # 78 % 5 = 3, [return](var3) # 3"
Adam could fit 11 action figures on each shelf in his room. His room has 4 shelves and 40 cabinets.How many total action figures could his shelves hold?,"var1 = [find](action figures per shelf) # 11, var2 = [find](shelves in room) # 4, var3 = [multiply](var1, var2), var4 = [find](cabinets in room) # 40, var5 = [subtract](var3, var4), [CALL] # 11 * 4 = 44, [return](var5) # 44"
2 children were riding on the bus. At the bus stop some more children got on the bus. Then there were 10 children altogether on the bus.How many more children are on the bus now than there were before the bus stop?,"var1 = [find](total number of children on bus) # 10, var2 = [find](number of children before bus stop) # 2, var3 = [subtract](var1, var2), [CALL] # 10 - 2 = 8, [return](var3) # 8"
5 boats are in the lake. Each boat has 3 people. How many people are on boats in the lake?,"var1 = [find](boats) # 5, var2 = [find](people per boat) # 3, var1 = [multiply](var1, var2), [CALL] # 5 * 3 = 15, [return](var1) # 15"
Frank was reading through his favorite book. The book had 555 pages equally distributed over 5 chapters. It took Frank 220 days to finish the book.How many pages are in each chapter?,"var1 = [find](pages in book) # 555, var2 = [find](chapters) # 5, var3 = [divide](var1, var2), [CALL] # 555 / 5 = 111, [return](var3) # 111"
"Her friends are coming over the next day so she also bought some refreshments. If she has $50.00 left from the money she had after buying cookies, and she has $69.00 before, how much did she spend on juice?","var1 = [find](total amount before buying refreshments) # 69, var2 = [find](amount left after buying refreshments) # 50, var1 = [subtract](var1, var2), [CALL] # 69 - 50 = 19, [return](var1) # 19"
"Joe, one of the best Easter egg hunters, found 12 eggs around the club house, 5 eggs around the park and 3 eggs in the town hall garden. How many eggs did Joe find?","var1 = [find](club house eggs) # 12, var2 = [find](village park eggs) # 5, var1 = [add](var1, var2), [CALL] # 12 + 5 = 17, var2 = [find](town hall garden eggs) # 3, var1 = [add](var1, var2), [CALL] # 17 + 3 = 20, [return](var1) # 20"
Last week Fred had 33 dollars and Jason had 95 dollars. Over the weekend Fred delivered newspapers earning 16 dollars and washed cars earning 74 dollars.How much money did Fred earn over the weekend?,"var1 = [find](money earned delivering newspapers) # 16, var2 = [find](money earned washing cars) # 74, var3 = [add](var1, var2), [CALL] # 16 + 74 = 90, [return](var3) # 90"
"Jasmine and her mom went to the grocery to buy some food. Her mom gave her $100.00 to spend. Since she loves fruits, she went to the fruits section first. There she bought apples and oranges worth $15.00. From the original $100.00 given by her mom, how much money was left for her to spend?","var1 = [find](total amount given by mom) # 100, var2 = [find](amount spent on apples and oranges) # 15, var1 = [subtract](var1, var2), [CALL] # 100 - 15 = 85, [return](var1) # 85"
"At a pet store the ratio of cats to dogs sold was 2:1. If there were 16 cats that were sold, how many dogs were sold?","var1 = [find](cats sold) # 16, var2 = [divide](var1, 2), [CALL] # 16 / 2 = 8, [return](var2) # 8"
"There were 73 parents, 724 pupils and 744 teachers in the program.How many people were present in the program?","var1 = [find](parents) # 73, var2 = [find](pupils) # 724, var3 = [find](teachers) # 744, var4 = [add](var1, var2), var5 = [add](var4, var3), [CALL] # 73 + 724 + 744 = 1541, [return](var5) # 1541"
Karen has 252 markers. Her mother gives her 34 more markers. Karen loses 11 markers. How many markers does she have now?,"var1 = [find](Karen has markers) # 252, var2 = [find](markers from mother) # 34, var3 = [find](markers Karen loses) # 11, var4 = [add](var1, var2), var5 = [subtract](var4, var3), [CALL] # (252 + 34) - 11 = 286 - 11 = 275, [return](var5) # 275"
There were 22 bales of hay in the barn. Keith stacked more bales in the barn today. There are now 89 bales of hay in the barn. How many bales did he store in the barn ?,"var1 = [find](bales before) # 22, var2 = [find](bales after) # 89, var3 = [subtract](var2, var1) # 89 - 22 = 67, [return](var3) # 67"
"Adam put eighteen items in the shopping cart. After deleting some, he had eight left. How many items did Adam delete?","var1 = [find](total items) # 18, var2 = [find](left items) # 8, var3 = [subtract](var1, var2), [CALL] # 18 - 8 = 10, [return](var3) # 10"
Julia played tag with 13 kids on monday and 10 kids on tuesday. She played cards with 15 kids on wednesday.How many kids did she play with altogether?,"var1 = [find](Monday kids) # 13, var2 = [find](Tuesday kids) # 10, var3 = [add](var1, var2), [CALL] # 13 + 10 = 23, var4 = [find](Wednesday kids) # 15, var5 = [add](var3, var4), [CALL] # 23 + 15 = 38, [return](var5) # 38"
"At a restaurant the ratio of kids meals sold to adult meals sold was 2:1. If there were 8 kids meals sold, what is the combined amount of kids and adult meals sold?","var1 = [find](kids meals) # 8, var2 = [divide](var1, 2), var3 = [multiply](var2, 2 + 1), [CALL] # (8 / 2) * (2 + 1) = 12, [return](var3) # 12"
At the arcade Dave had won some tickets. He used 12 tickets to buy some toys. If he still has 14 tickets leftHow many tickets did Dave win at the arcade?,"var1 = [find](tickets left) # 14, var2 = [find](tickets used) # 12, var3 = [add](var1, var2), [CALL] # 14 + 12 = 26, [return](var3) # 26"
"For the championship game, they faced the powerful Red Team. Wanting redemption, Chuck and his teammates did their best and gave everything that they've got. In the end, they won the game with the final score of 95. If the Red Team scored 76 points, how large was the difference of their scores?","var1 = [find](points scored by Blue Team) # 95, var2 = [find](points scored by Red Team) # 76, var1 = [subtract](var1, var2), [CALL] # 95 - 76 = 19, [return](var1) # 19"
"Harry walked along the beach and collected 34 sea stars, 21 seashells and 29 snails. He lost some of the items and had 59 items left at the end of his walk. How many sea creatures did he lose in all?","var1 = [find](sea stars) # 34, var2 = [find](seashells) # 21, var3 = [add](var1, var2), [CALL] # 34 + 21 = 55, var4 = [find](snails) # 29, var5 = [add](var3, var4), [CALL] # 55 + 29 = 84, var6 = [find](items after) # 59, var7 = [subtract](var5, var6), [CALL] # 84 - 59 = 25, [return](var7) # 25"
"It's getting dark so he decided to take one last stop. He took a cab to the Metropolitan Museum of Art. If he saw 465 pieces of Asian art and 527 pieces of Egyptian art, how many pieces of art did he see?","var1 = [find](Asian art pieces) # 465, var2 = [find](Egyptian art pieces) # 527, var1 = [add](var1, var2), [CALL] # 465 + 527 = 992, [return](var1) # 992"
"At lunch a waiter had 10 customers and 5 of them didn't leave a tip. If he got $3 each from the ones who did tip, how much money did he earn?","var1 = [find](customers) # 10, var2 = [find](no tip customers) # 5, var3 = [subtract](var1, var2), [CALL] # 10 - 5 = 5, var4 = [find](dollars per customer) # 3, var5 = [multiply](var3, var4), [CALL] # 5 * 3 = 15, [return](var5) # 15"
