Unnamed: 0,prompt,summary,fr_prompt,fr_summary
1708,"Mr. Peter harvested some pears. He picked 43 kg of the pears into a bag and 35 kg of the pears into another bag. If there were still 15 kg of pears left unpacked, how many kilograms of pears did Mr. Peter harvest?","var1 = find(pears in first bag), var2 = find(pears in second bag), var3 = add(var1, var2), CALL, var2 = find(pears left), var3 = add(var3, var2), CALL, return(var3)","M. Peter a récolté des poires. Il a mis 43 kg de poires dans un sac et 35 kg de poires dans un autre sac. S'il restait encore 15 kg de poires non emballées, combien de kilogrammes de poires M. Peter a-t-il récoltés ?","var1 = trouver(poires dans le premier sac), var2 = trouver(poires dans le deuxième sac), var3 = ajouter(var1, var2), APPEL, var2 = trouver(poires restantes), var3 = ajouter(var3, var2), APPEL, retour(var3)"
2356,"They served a total of 179 adults and 141 children, if 156 of all the people they served are male, how many are female?","var1 = find(total number of people served), var2 = find(number of male people served), var1 = subtract(var1, var2), CALL, return(var1)","Ils ont servi un total de 179 adultes et 141 enfants, si 156 de toutes les personnes qu'ils ont servies sont des hommes, combien sont des femmes ?","var1 = trouver(nombre total de personnes servies), var2 = trouver(nombre d'hommes servis), var1 = soustraire(var1, var2), APPEL, retour(var1)"
1753,Mrs. Hilt read 4 books. Each book had 17 chapters in it. How many chapters did Mrs. Hilt read?,"var1 = find(books read), var2 = find(chapters per book), var3 = multiply(var1, var2), CALL, return(var3)",Mme Hilt a lu 4 livres. Chaque livre comportait 17 chapitres. Combien de chapitres Mme Hilt a-t-elle lus ?,"var1 = trouver(livres lus), var2 = trouver(chapitres par livre), var3 = multiplier(var1, var2), CALL, return(var3)"
1848,"Susie's mother collected all family pictures and wanted to place all of them in an album. If an album can contain 20 pictures, how many albums will she need if there are 480 pictures?","var1 = find(pictures), var2 = find(pictures per album), var1 = divide(var1, var2), CALL, return(var1)","La mère de Susie a rassemblé toutes les photos de famille et a voulu les placer toutes dans un album. Si un album peut contenir 20 photos, de combien d'albums aura-t-elle besoin s'il y a 480 photos ?","var1 = trouver(images), var2 = trouver(images par album), var1 = diviser(var1, var2), CALL, return(var1)"
1996,"Mona is having a party at her house to celebrate her birthday. She invited some friends and family. Mona prepared rainbow colored cupcakes for dessert. If she made 7 sets for each of the 7 colors of the rainbow and each set has 6 cupcakes, how many cupcakes did Mona prepare in total?","var1 = find(number of rainbow colors), var2 = find(cupcakes per set), var1 = multiply(var1, var2), CALL, return(var1)","Mona organise une fête chez elle pour fêter son anniversaire. Elle a invité quelques amis et sa famille. Mona a préparé des cupcakes aux couleurs de l'arc-en-ciel pour le dessert. Si elle a fait 7 sets pour chacune des 7 couleurs de l'arc-en-ciel et que chaque set contient 6 cupcakes, combien de cupcakes Mona a-t-elle préparés au total ?","var1 = find(nombre de couleurs arc-en-ciel), var2 = find(cupcakes par set), var1 = multiplier(var1, var2), CALL, return(var1)"
1248,A clown gave away eleven balloons to girls and three balloons to boys. How many balloons did he give away total?,"var1 = find(girl balloons), var2 = find(boy balloons), var1 = add(var1, var2), CALL, return(var1)",Un clown a donné onze ballons aux filles et trois ballons aux garçons. Combien de ballons a-t-il distribué au total ?,"var1 = trouver(ballons fille), var2 = trouver(ballons garçon), var1 = ajouter(var1, var2), CALL, return(var1)"
471,Faye had 31 packs of pencils each one having 6 pencils. She was placing her pencils into rows with 19 pencils in each row.How many pencils does she have?,"var1 = find(pencils per pack), var2 = find(packs Faye has), var3 = multiply(var1, var2), CALL, return(var3)",Faye avait 31 paquets de crayons chacun ayant 6 crayons. Elle plaçait ses crayons en rangées avec 19 crayons dans chaque rangée. Combien de crayons a-t-elle ?,"var1 = trouver(crayons par paquet), var2 = trouver(paquets de Faye), var3 = multiplier(var1, var2), CALL, return(var3)"
670,Robin cut off 20 inches of his hair. If his hair is now 10 inches longHow long was his hair before he cut?,"var1 = find(Hair length after cut), var2 = find(Cut hair length), var1 = add(var1, var2), CALL, return(var1)","Robin a coupé 20 pouces de ses cheveux. Si ses cheveux mesurent maintenant 10 pouces de long, combien de temps avaient ses cheveux avant de les couper ?","var1 = find(Longueur des cheveux après coupe), var2 = find(Longueur des cheveux coupés), var1 = add(var1, var2), CALL, return(var1)"
2337,Mrs. Griffin went to the grocery store with $70. She had $16 left after shopping. How much did Mrs. Griffin spend?,"var1 = find(money Mrs. Griffin had), var2 = find(money left), var3 = subtract(var1, var2), CALL, return(var3)",Mme Griffin est allée à l'épicerie avec 70 $. Il lui restait 16 $ après le magasinage. Combien Mme Griffin a-t-elle dépensé ?,"var1 = trouver (l'argent que Mme Griffin avait), var2 = trouver (l'argent restant), var3 = soustraire (var1, var2), CALL, return (var3)"
1314,"An ice company charged $1.46 for 2 bags of ice. If a convenience store bought 4 bags of ice, how much would it have cost them?","var1 = find(2 bags price), var2 = divide(var1, 2), var3 = multiply(var2, 4), CALL, return(var3)","Une entreprise de glace a facturé 1,46 $ pour 2 sacs de glace. Si un dépanneur achetait 4 sacs de glace, combien cela lui aurait-il coûté ?","var1 = trouver (prix 2 sacs), var2 = diviser (var1, 2), var3 = multiplier (var2, 4), CALL, return (var3)"
335,Paco had 28 cookies. He ate some of them and had 7 cookies left.How many cookies did Paco eat?,"var1 = find(initial cookies), var2 = find(cookies left), var3 = subtract(var1, var2), CALL, return(var3)",Paco avait 28 biscuits. Il en a mangé quelques-uns et il lui restait 7 cookies. Combien de cookies Paco a-t-il mangés ?,"var1 = trouver(cookies initiaux), var2 = trouver(cookies restants), var3 = soustraire(var1, var2), CALL, return(var3)"
1510,At the school Halloween party 2 girls and 9 boys dressed as ghosts. How many people total dressed as a ghost?,"var1 = find(girls dressed as ghosts), var2 = find(boys dressed as ghosts), var3 = add(var1, var2), CALL, return(var3)","À la fête d'Halloween de l'école, 2 filles et 9 garçons déguisés en fantômes. Combien de personnes au total déguisées en fantôme ?","var1 = find(filles déguisées en fantômes), var2 = find(garçons déguisés en fantômes), var3 = add(var1, var2), CALL, return(var3)"
1553,Megan had 217 markers. Robert gave her 109 more markers. How many markers does Megan have altogether?,"var1 = find(Megan markers), var2 = find(markers added by Robert), var1 = add(var1, var2), CALL, return(var1)",Megan avait 217 marqueurs. Robert lui a donné 109 autres marqueurs. Combien de marqueurs Megan a-t-elle en tout ?,"var1 = trouver(marqueurs Megan), var2 = trouver(marqueurs ajoutés par Robert), var1 = ajouter(var1, var2), CALL, return(var1)"
251,Dan has $ 3. For a total of $ 4 he bought 2 candy bar each one costing the same amount of money.How much did each candy bar cost?,"var1 = find(total money), var2 = find(number of candy bars), var3 = divide(var1, var2), CALL, return(var3)","Dan a 3 $. Pour un total de 4 $, il a acheté 2 barres chocolatées chacune coûtant la même somme d'argent. Combien coûtait chaque barre chocolatée ?","var1 = trouver(argent total), var2 = trouver(nombre de barres chocolatées), var3 = diviser(var1, var2), CALL, return(var3)"
1880,"Yoda Soda is the intergalactic party drink that will have all your friends saying, ""Mmmmmm, good this is!"" You are throwing a party, and you need 5 liters of Yoda Soda for every 12 guests. If you have 36 guests, how many liters of Yoda Soda do you need?","var1 = find(number of guests), var2 = find(liters for each 12 guests), var3 = divide(var1, 12), var4 = multiply(var3, var2), return(var4)","Yoda Soda est la boisson de fête intergalactique qui fera dire à tous vos amis : ""Mmmmmm, c'est bon !"" Vous organisez une fête et vous avez besoin de 5 litres de Yoda Soda pour 12 invités. Si vous avez 36 invités, de combien de litres de Yoda Soda avez-vous besoin ?","var1 = trouver(nombre d'invités), var2 = trouver(litres pour 12 invités), var3 = diviser(var1, 12), var4 = multiplier(var3, var2), retour(var4)"
1725,Lexie has a lot of art materials. She needs to organize all these materials into containers. She counted her crayons and found out that she has 80 crayons which she will place in crayon boxes. Every crayon box can contain 8 crayons. How many crayon boxes does she need?,"var1 = find(crayons per box), var2 = find(number of crayons), var1 = divide(var2, var1), CALL, return(var1)",Lexie a beaucoup de matériel d'art. Elle doit organiser tous ces matériaux dans des conteneurs. Elle a compté ses crayons et a découvert qu'elle avait 80 crayons qu'elle placerait dans des boîtes de crayons. Chaque boîte de crayons peut contenir 8 crayons. De combien de boîtes de crayons a-t-elle besoin ?,"var1 = trouver(crayons par boîte), var2 = trouver(nombre de crayons), var1 = diviser(var2, var1), CALL, return(var1)"
1329,"Jerry was weighing boxes for moving. The first was 2 pounds, the second was 11 pounds and the last was 5 pounds. What is the combined weight of all three boxes? ","var1 = find(first box weight), var2 = find(second box weight), var3 = find(third box weight), var4 = add(var1, var2), CALL, var5 = add(var4, var3), CALL, return(var5)","Jerry pesait des cartons pour le déménagement. Le premier pesait 2 livres, le second 11 livres et le dernier 5 livres. Quel est le poids combiné des trois boîtes ?","var1 = trouver (poids de la première boîte), var2 = trouver (poids de la deuxième boîte), var3 = trouver (poids de la troisième boîte), var4 = ajouter (var1, var2), APPEL, var5 = ajouter (var4, var3), APPEL, retour (var5)"
69,Paco had 40 cookies. He ate 5 cookies and gave 13 of them to his friend.How many cookies did paco have left?,"var1 = find(Paco cookies), var2 = subtract(var1, 5), CALL, var3 = subtract(var2, 13), CALL, return(var3)",Paco avait 40 biscuits. Il a mangé 5 cookies et en a donné 13 à son ami. Combien de cookies restait Paco ?,"var1 = trouver(Paco cookies), var2 = soustraire(var1, 5), APPEL, var3 = soustraire(var2, 13), APPEL, retourner(var3)"
1967,Paco had 35 cookies. He ate 6 of them. How many cookies did Paco have left?,"var1 = find(cookies originally), var2 = find(cookies Paco ate), var3 = subtract(var1, var2), CALL, return(var3)",Paco avait 35 biscuits. Il en a mangé 6. Combien de cookies restait Paco ?,"var1 = trouver(cookies à l'origine), var2 = trouver(cookies que Paco a mangé), var3 = soustraire(var1, var2), CALL, return(var3)"
2373,"Simon, Mark, Kevin, and Carl love collecting stamps. They meet up every month to compare and share their collections with each other. During the previous month, Kevin was able to collect 45 stamps while Simon was only able to collect 27. How many more stamps does Kevin have more than Simon?","var1 = find(stamps collected by Kevin), var2 = find(stamps collected by Simon), var1 = subtract(var1, var2), CALL, return(var1)","Simon, Mark, Kevin et Carl adorent collectionner les timbres. Ils se retrouvent tous les mois pour comparer et partager leurs collections entre eux. Au cours du mois précédent, Kevin a pu collecter 45 timbres alors que Simon n'a pu en collecter que 27. Combien de timbres Kevin a-t-il de plus que Simon ?","var1 = trouver(timbres collectés par Kevin), var2 = trouver(timbres collectés par Simon), var1 = soustraire(var1, var2), CALL, return(var1)"
132,The Razorback t-shirt shop makes $ 98 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 163 t-shirts. If they sold 89 t-shirts during the Arkansas gameHow much money did they make from selling the t-shirts during the arkansas game?,"var1 = find(Arkansas t-shirts), var2 = multiply(var1, 98), CALL, return(var2)","La boutique de t-shirts Razorback fait 98 dollars de réduction sur chaque t-shirt vendu. Pendant le match de l'Arkansas et le jeu technologique du Texas, ils ont vendu un total de 163 t-shirts. S'ils ont vendu 89 t-shirts pendant le match de l'Arkansas, combien d'argent ont-ils gagné en vendant les t-shirts pendant le match de l'Arkansas ?","var1 = trouver (t-shirts Arkansas), var2 = multiplier (var1, 98), CALL, return (var2)"
