prompt,summary
The giant Ferris wheel can seat 56 people. There are 92 people waiting in line. How many people won't get on the ride this time?,"var1 = [find](Ferris wheel seats) # 56, var2 = [find](people waiting in line) # 92, var3 = [subtract](var2, var1) # 92 - 56 = 36, [return](var3) # 36"
Rangers from Flora Natural Park and Wildlife Reserve also joined the activities on that day. They planted 75 redwood trees and 25 cypress trees to replace the trees that were destroyed during a recent forest fire. How many trees did the rangers plant?,"var1 = [find](redwood trees) # 75, var2 = [find](cypress trees) # 25, var1 = [add](var1, var2) # 75 + 25 = 100, [return](var1) # 100"
"Find the product of -2, -15, 4, and -1.","var1 = -2, var2 = -15, var3 = 4, var4 = -1, var5 = [multiply](var1, var2) # -2 * -15 = 30, var6 = [multiply](var5, var3) # 30 * 4 = 120, var7 = [multiply](var6, var4) # 120 * -1 = -120, [return](var7) # -120"
"Matthew had 27 crackers. If Matthew gave equal numbers of crackers to his 9 friends, how many crackers did each person eat?","var1 = [find](crackers) # 27, var2 = [find](friends) # 9, var3 = [divide](var1, var2) # 27 / 9 = 3, [return](var3) # 3"
"Tim has a bag of 36 orange-flavoured sweets and Peter has a bag of 44 grape-flavoured sweets. They have to divide up the sweets into small trays with equal number of sweets; each tray containing either orange-flavoured or grape-flavoured sweets only. If there is no remainder, what is the largest possible number of sweets in each tray?","var1 = [find](36 orange-flavoured sweets) # 36, var2 = [find](44 grape-flavoured sweets) # 44, var3 = [gcd](var1,var2) # [gcd](36,44) = 4, var4 = var1/var3, var5 = var2/var3, [return](var3) # 4"
"Louise has 42 oranges stored in boxes. If there are 7 boxes, how many oranges must go in each box?","var1 = [find](number of oranges) #42, var2 = [find](number of boxes) #7, var3 = [divide](var1, var2) # 42 / 7 = 6, [return](var3) # 6"
Trevor counted 77 coins in his bank. He counted 29 quarters. The rest are dimes. How many more coints of the total than quarts does Trevor have?,"var1 = [find](total coins) # 77, var2 = [find](quarters) # 29, var3 = [subtract](var1, var2) # 77 - 29 = 48, [return](var3) # 48"
"The largest bird in the world is the ostrich, weighing up to 90 kilograms, and the smallest is the hummingbird, weighing only 0.0016 kilograms. How many times heavier is an ostrich than a hummingbird?","var1 = [find](weight of ostrich in kg) # 90, var2 = [find](weight of hummingbird in kg) # 0.0016, var3 = [divide](var1, var2) # 90 / 0.0016 = 56250, [return](var3) # 56250"
"There are 22 walnut trees currently in the park. Park workers will plant more walnut trees today. When the workers are finished, there will be 55 walnut trees in the park. How many walnut trees did the workers plant today?","var1 = [find](number of walnut trees before planting) #22, var2 = [find](total number of walnut trees after planting) #55, var3 = [subtract](var2, var1) # 55 - 22 = 33, [return](var3) # 33"
4 birds are sitting on a branch. 1 flies away. How many birds are left on the branch?,"var1 = [find](birds on the branch) # 4, var2 = [find](birds flying away) # 1, var1 = [subtract](var1, var2) # 4 - 1 = 3, [return](var1) # 3"
"There are 72 cards in Jean's card collection. If the cards are organized into 9 groups, how big is each group?","var1 = [find](number of cards) #72, var2 = [find](number of groups) #9, var3 = [divide](var1, var2) # 72 / 9 = 8, [return](var3) # 8"
There are 6 different pictorials and 10 different science and technology books on the bookshelf. Please take one pictorial and one science and technology book from the bookshelf every time. How many different methods are there in total?,"var1 = [find](number of pictorials) #6, var2 = [find](number of science and technology books) #10, var3 = [multiply](var1, var2) # 6 * 10 = 60, [return](var3) # 60"
58 children are taking a bus to the zoo. They sit 2 children in every seat. How many seats will the children need in all?,"var1 = [find](number of children) #58, var2 = [find](number of children per seat) #2, var3 = [divide](var1, var2) # 58 / 2 = 29, [return](var3) # 29"
Johnny practiced for the track team and ran 3 laps per minute. How many minutes did it take Johnny to run 10 laps?,"var1 = [find](laps per minute) # 3, var2 = [find](total laps) # 10, var3 = [divide](var2, var1) # 10 / 3 = 3.33, [return](var3) # 3.33"
"Mom went shopping in the supermarket and spent 76.8 yuan, and there was 29.8 yuan left. How much money did mother bring for shopping?","var1 = [find](total money spent) # 76.8, var2 = [find](money left) # 29.8, var3 = [add](var1, var2) # 76.8 + 29.8 = 106.6, [return](var3) # 106.6"
"Allen, Shiela's brother, likes to play with blocks. Shiela repainted Allen's old blocks in different colors. If Allen has 49 identical blocks and there are 7 blocks for every color of paint used, how many colors did Shiela use?","var1 = [find](number of Allen's blocks) #49, var2 = [find](number of blocks for each color) #7, var3 = [divide](var1, var2) #49 / 7 = 7, [return](var3) #7"
There are 40 boys and some girls on the playground. There are 117 children altogether. How many girls are on the playground?,"var1 = [find](boys) # 40, var2 = [find](total children) # 117, var1 = [subtract](var2, var1) # 117 - 40 = 77, [return](var1) # 77"
Xiaolan has 2 pairs of pants with different designs and 3 tops with different colors. How many different collocations does she have to wear?,"var1 = [find](number of pairs of pants) #2, var2 = [find](number of tops) #3, var3 = [multiply](var1, var2) # 2 * 3 = 6, [return](var3) # 6"
"The number of A is 56, which is 25% of the number of B. Find the number of B?","var1 = [find](number of A) #56, var2 = [find](percentage as a decimal) #0.25, var3 = [divide](var1, var2) # 56 / 0.25 = 224, [return](var3) # 224"
Megan had 49 markers. Robert gave her 39 more markers. How many markers does Megan have altogether?,"var1 = [find](Megan's initial number of markers) #49, var2 = [find](Robert's additional markers) #39, var3 = [add](var1, var2) # 49 + 39 = 88, [return](var3) # 88"
"Naughty wants to write an 800-word manuscript, and has already written it for 15 minutes, at a rate of 20 words per minute. How many words are left?","var1 = [find](total number of words) #800, var2 = [find](number of words written) # (15 x 20) = 300, var3 = [subtract](var1, var2) # 800 - 300 = 500, [return](var3) # 500"
"Isabella's hair is 18 inches long. If she gets a haircut and now her hair is 9 inches long, how much of Isabella's hair got cut off?","var1 = [find](initial length of hair) #18, var2 = [find](final length of hair) #9, var3 = [subtract](var1, var2) # 18-9 = 9, [return](var3) # 9"
Xiao Ming reads a 200-page story book and has already read (3/5) of this book. How many pages has he read?,"var1 = [find](total number of pages in book) #200, var2 = [find](fraction of book read) #(3/5), var3 = [multiply](var1, var2) # 200 * (3/5) = 120, [return](var3) # 120"
Mrs. Santiago has 58 red roses. Mrs. Garrett has 24. What's the difference of the number of Mrs. Santiago's red roses and Mrs. Garrett's red roses?,"var1 = [find](Mrs. Santiago roses) # 58, var2 = [find](Mrs. Garrett roses) # 24, var1 = [subtract](var1, var2) # 58 - 24 = 34, [return](var1) # 34"
At the fair Dave rode 4 rides the first day he went and 3 rides the second day. How many times did he ride total?,"var1 = [find](rides first day) # 4, var2 = [find](rides second day) # 3, var3 = [add](var1, var2) # 4 + 3 = 7, [return](var3) # 7"
Dad is 37 years old this year. Dad is 23 years younger than grandpa. How old is grandpa this year?,"var1 = [find](age of dad this year) #37, var2 = [find](age difference between dad and grandpa) #23, var3 = [add](var1, var2) # 37 + 23 = 60, [return](var3) # 60"
"There is a pile of yellow sand on the pier. A truck can transport 6 tons at a time, and it has been transported 13 times. There are still 500 tons of yellow sand that have not been transported away. How many tons of yellow sand was there in the pier?","var1 = [find](amount of sand transported) #6 * 13 = 78, var2 = [find](amount of sand left) #500, var3 = [add](var1, var2) # 78 + 500 = 578, [return](var3) # 578"
"If Charles strolled 6 miles at 3 miles per hour, how long was Charles traveling?","var1 = [find](distance traveled by Charles) #6, var2 = [find](speed of Charles) #3, var3 = [divide](var1, var2) # 6 / 3 = 2, [return](var3) # 2"
The Sumata family took a 5-day vacation by car. Each day they drove 250 miles. How many total miles did they drive?,"var1 = [find](number of vacation days) #5, var2 = [find](distance driven per day) #250, var3 = [multiply](var1, var2) # 5 * 250 = 1250, [return](var3) # 1250"
Wayne collects 9 blocks. Wayne's father gives Wayne 6 more. How many blocks does Wayne have?,"var1 = [find](number of blocks Wayne has) #9, var2 = [find](added blocks by Wayne's father) #6, var3 = [add](var1, var2) # 9 + 6 = 15, [return](var3) # 15"
Melon is 3.2 yuan per kilogram. Grandma likes to eat melons. Dongdong bought 5 kilograms for grandma. How much does it cost?,"var1 = [find](price of melon per kilogram) #3.2, var2 = [find](quantity of melon purchased) #5, var3 = [multiply](var1, var2) #3.2 * 5 = 16, [return](var3) #16"
"For an article, Mr. Song has already typed 1600 words, exactly 40% of the full text. How many words are there in the full text?","var1 = [find](words already typed) #1600, var2 = [find](percent of full text already typed) #40, var3 = [divide](var1, var2) # 1600 / 0.4 = 4000, [return](var3) # 4000"
Sharon has seven plums. Allan has 10 plums. What's the difference of the number of Sharon's plums and Allan's plums?,"var1 = [find](""Sharon plums"") # 7, var2 = [find](""Allan plums"") # 10, var3 = [sub](var2, var1) # 10 - 7 = 3, [return](var3) # 3"
David removes 7 eggs from a jar. There were originally 27 eggs in the jar. How many eggs are left in the jar?,"var1 = [find](number of eggs in jar) #27, var2 = [find](number of eggs removed) #7, var3 = [subtract](var1, var2) # 27 - 7 = 20, [return](var3) # 20"
"There are 240 boys in a certain school, and the girls are boys (1/4). How many girls are there?","var1 = [find](number of boys) #240, var2 = [find](fraction of girls compared to boys) #1/4, var3 = [multiply](var1, var2) #240 * 1/4 = 60, [return](var3) #60"
"Red Star Orchard produces 1,200 tons of apples this year, and the weight of apples produced last year is (5/6) this year. How many tons of apples were produced last year?","var1 = [find](apples produced this year) #1200, var2 =[divide](5,6), var3 = [multiply](var1, var2) # 1200 * (5/6) = 1000, [return](var3) # 1000"
A set of furniture can cost 753 yuan less at 0.85. How much is the original price of this set of furniture?,"var1 = [find](amount of discount) #0.85, var2 = [find](reduced cost of furniture) #753, var3 = [divide](var2, [subtract](1, var1)) # 753 / (1 - 0.85) = 5020, [return](var3) # 5020"
Beibei goes to the supermarket to buy a ballpoint pen and a soft-covered copybook. She finds that there are 5 kinds of ballpoint pens and 3 kinds of soft-covered copies. How many different ways can she buy them?,"var1 = [find](number of ballpoint pen options) #5, var2 = [find](number of soft-covered copy options) #3, var3 = [multiply](var1, var2) # 5 * 3 = 15, [return](var3) # 15"
"The naughty family drove to Beijing for fun during the May Day holiday. The speed of the car was 90.5 km/h, and it took 4.5 hours to reach the destination. How many kilometers did they walk in total?","var1 = [find](speed of car) #90.5, var2 = [find](time taken in hours) #4.5, var3 = [multiply](var1, var2) # 90.5 * 4.5 = 407.25, [return](var3) # 407.25"
"There were 14 kids on the soccer field. 22 kids decided to join in. Now, how many kids are on the soccer field?","var1 = [find](number of kids on the field) #14, var2 = [find](number of kids joining in) #22, var3 = [add](var1, var2) # 14 + 22 = 36, [return](var3) # 36"
A cake recipe requires 0.6 cups of sugar for the frosting and 0.2 cups of sugar for the cake. How much sugar is that altogether?,"var1 = [find](amount of sugar for frosting) #0.6, var2 = [find](amount of sugar for cake) #0.2, var3 = [add](var1, var2) # 0.6 + 0.2 = 0.8, [return](var3) # 0.8"
"On Friday, Sam spent 2 pennies on ice cream. The next day, Sam spent 12 dimes on baseball cards. All in all, how much money did Sam spend?","var1 = [find](money spent on Friday) #0.02, var2 = [find](money spent on Saturday) #1.2, var3 = [add](var1, var2) # 0.02 + 1.2 = 1.22, [return](var3) # 1.22"
Henry wants to split a collection of crayons into groups of 6. Henry has 42 crayons. How many groups will be created?,"var1 = [find](number of crayons) #42, var2 = [find](number of crayons per group) #6, var3 = [divide](var1, var2) # 42 / 6 = 7, [return](var3) # 7"
