Unnamed: 0,prompt,summary
233,"Étant son préféré, il a économisé la vérification des vignes pour son dernier arrêt. 266 des vendangeurs lui ont dit qu'ils remplissaient 90 fûts de raisins en 5 jours. Combien de fûts de raisins seraient remplis chaque jour ?","var1 = find(tambour rempli en 5 jours) # 90, var2 = diviser(var1, 5), CALL # 90 / 5 = 18, return(var2) # 18"
433,"Chaque jour, Ryan passe 5 heures à apprendre le chinois et quelques heures de plus à apprendre l'anglais. S'il passe 2 heures de plus à apprendre l'anglais qu'à apprendre le chinois, combien d'heures passe-t-il à apprendre l'anglais ?","var1 = find(heures passées sur le chinois) # 5, var2 = find(heures passées sur l'anglais plus que le chinois) # 2, var3 = add(var1, var2), CALL # 5 + 2 = 7, return(var3) # 7"
1034,Un architecte a construit une maison avec dix chambres au total. Si le deuxième étage avait deux chambres. Combien de chambres compte le premier étage ?,"var1 = trouver(total chambres) # 10, var2 = trouver(chambres au deuxième étage) # 2, var3 = soustraire(var1, var2), APPEL # 10 - 2 = 8, retour(var3) # 8"
307,Julia a joué avec 11 enfants lundi. Elle a joué avec 12 enfants le mardi. Avec combien d'enfants a-t-elle joué de plus le mardi que le lundi ?,"var1 = trouver (enfants du lundi) # 11, var2 = trouver (enfants du mardi) # 12, var3 = soustraire (var2, var1), APPEL # 12 - 11 = 1, retour (var3) # 1"
1864,Connie a 41 marqueurs rouges et 64 marqueurs bleus. Combien de marqueurs a-t-elle en tout ?,"var1 = find(marqueurs rouges) # 41, var2 = find(marqueurs bleus) # 64, var3 = add(var1, var2), CALL # 41 + 64 = 105, return(var3) # 105"
2217,Mme Hilt a pris un livre de 17 pages. Elle a lu 11 des pages. Combien de pages lui restait-il à lire ?,"var1 = find(total pages in book) # 17, var2 = find(pages lues) # 11, var3 = subtract(var1, var2), CALL # 17 - 11 = 6, return(var3) # 6"
383,"À l'arrêt, 8 autres personnes sont montées dans le train. Au départ, il y avait 11 personnes dans le train. Combien y a-t-il de personnes dans le train maintenant ?","var1 = find(passagers initiaux) # 11, var2 = find(passagers supplémentaires) # 8, var3 = add(var1, var2), CALL # 11 + 8 = 19, return(var3) # 19"
1165,"Vivian a envoyé 5 courriers en avril, 10 courriers en mai, 20 courriers en juin et 40 courriers en juillet. Si cette tendance se poursuit, combien de courriers Vivian enverra-t-elle en août ?","var1 = find(""articles de courrier en avril"") # 5, var2 = find(""articles de courrier en mai"") ​​# 10, var3 = find(""articles de courrier en juin"") # 20, var4 = find("" pièces de courrier en juillet"") # 40, var5 = multiplier(var4, 2) # 40 * 2 = 80, retourner(var5) # 80"
963,"Un chef avait seize pommes. Après avoir fait une tarte, il en restait sept. Combien de pommes a-t-il utilisé dans la tarte ?","var1 = trouver(total pommes) # 16, var2 = trouver(gauche pommes) # 7, var3 = soustraire(var1, var2), APPEL # 16 - 7 = 9, retour(var3) # 9"
2236,"Nos pastèques ont 100 graines chacune. Si nous avons 4 pastèques, combien de graines devrait-il y avoir lorsque toutes les graines sont retirées des pastèques ?","var1 = find(graines par pastèque) # 100, var2 = find(nombre de pastèques) # 4, var3 = multiplier(var1, var2), CALL # 100 * 4 = 400, return(var3) # 400"
1468,"Pour la vente de pâtisseries à l'école, Amy a fait des pâtisseries. Elle a fait 15 cupcakes et 48 cookies. Après la vente, elle en avait 12 à ramener chez elle. Combien de pâtisseries a-t-elle vendu ?","var1 = trouver(cupcakes) # 15, var2 = trouver(cookies) # 48, var3 = ajouter(var1, var2), APPEL # 15 + 48 = 63, var4 = soustraire(var3, 12), APPEL # 63 - 12 = 51, retour(var4) # 51"
406,Emily fabrique des colliers de perles pour ses amis. Elle était capable de faire 6 colliers et elle avait 18 perles. De combien de perles chaque collier avait-il besoin ?,"var1 = find(nombre de colliers) # 6, var2 = find(total perles) # 18, var3 = diviser(var2, var1), CALL # 18 / 6 = 3, return(var3) # 3"
177,Ils ont décidé d'organiser la fête dans leur jardin. Ils ont 12 ensembles de tables et chaque ensemble a 14 chaises. Il y a aussi 6 chaises supplémentaires.Combien de chaises ont-ils pour les invités ?,"var1 = trouver(tables) #12, var2 = multiplier(var1, 14), CALL # 12 * 14 = 168, var3 = add(var2, 6), CALL # 168 + 6 = 174, return(var3) #174"
426,Faye plaçait ses crayons et ses crayons en 30 rangées avec 71 crayons et 24 crayons dans chaque rangée. Combien de crayons a-t-elle ?,"var1 = find(nombre de lignes) # 30, var2 = find(crayons par ligne) # 24, var3 = multiplier(var1, var2), CALL # 30 * 24 = 720, return(var3) # 720"
1602,Une bande dessinée coûte 37 cents. Le propriétaire du magasin a inversé les chiffres par erreur. Il a écrit ce numéro sur la bande dessinée. Combien le propriétaire du magasin a-t-il surfacturé son client ?,"var1 = trouver(coût d'origine) # 37, var2 = inverser(var1) # 73, var3 = soustraire(var2, var1) # 73 - 37 = 36, retourner(var3) # 36"
617,6 oiseaux et 3 cigognes étaient assis sur la clôture. 2 autres cigognes sont venues les rejoindre. Combien d'oiseaux de plus que de cigognes sont assis sur la clôture ?,"var1 = trouver(oiseaux sur la clôture) # 6, var2 = trouver(cigognes sur la clôture) # 3, var3 = trouver(cigognes supplémentaires) # 2, var4 = ajouter(var2, var3), var5 = soustraire(var1, var4 ), APPEL # 6 - (3 + 2) = 1, retour (var5) # 1"
1293,"Une machine industrielle a fabriqué 196 chemises. S'il a fallu une minute pour faire 7 chemises, combien de minutes cela a-t-il fonctionné ?","var1 = find(chemises) # 196, var2 = find(chemises par minute) # 7, var3 = diviser(var1, var2), CALL # 196 / 7 = 28, return(var3) # 28"
184,"Les chambres de Jesse mesurent 19 pieds de long et 18 pieds de large. Si elle a 20 pièces en tout, de combien de tapis a-t-elle besoin pour recouvrir le sol de toutes les pièces ?","var1 = trouver(longueur de la pièce) #19, var2 = trouver(largeur de la pièce) #18, var3 = multiplier(var1, var2), CALL # 19 * 18 = 342, var4 = multiplier(var3, 20), CALL # 342 * 20 = 6840, retour(var4) #6840"
480,"Dans la classe 4 de Haley, il y a des garçons qui aiment jouer aux billes. Si Haley a 23 billes et veut garder 15 billes pour elle-même, combien chacun des garçons recevra-t-il ?","var1 = trouver(nombre total de billes que Haley a) # 23, var2 = trouver(billes que Haley veut garder) # 15, var3 = soustraire(var1, var2), var4 = trouver(garçons qui aiment jouer aux billes) # 4, var5 = diviser(var3, var4), APPEL # (23 - 15) / 4 = 2, retour(var5) # 2"
1334,"Paul emballait ses vieux jouets. Il a réussi à serrer huit jouets dans une boîte. Si Paul a rempli quatre boîtes, combien de jouets a-t-il emballé au total ?","var1 = find(jouets par boîte) # 8, var2 = find(total boxes) # 4, var3 = multiplier(var1, var2), CALL # 8 * 4 = 32, return(var3) # 32"
1834,Charlene a fabriqué 60 colliers de perles. Elle en a vendu 16 lors d'une foire artisanale. Elle en a donné 18 à ses amis. Combien de colliers Charlene avait-elle alors ?,"var1 = trouver(colliers fabriqués) # 60, var2 = soustraire(var1, 16), CALL # 60 - 16 = 44, var3 = soustraire(var2, 18), CALL # 44 - 18 = 26, return(var3) # 26"
2121,"Déterminés à s'amuser, ils se sont rendus au prochain parc d'attractions, HappyLand. S'ils parcourent une distance de 328 pieds pour chaque minute de voyage et qu'ils ont voyagé pendant 9 minutes, à quelle distance se trouve HappyLand de SFL ?","var1 = find(distance par minute) # 328, var2 = find(minutes de trajet) # 9, var1 = multiplier(var1, var2), CALL # 328 * 9 = 2952, return(var1) # 2952"
298,"Dave avait 16 applications et 77 fichiers sur son téléphone. Après avoir supprimé des applications et des fichiers, il lui restait 5 applications et 23 fichiers. Combien d'applications a-t-il supprimées ?","var1 = find(applications initiales) # 16, var2 = find(applications restantes) # 5, var3 = subtract(var1, var2), CALL # 16 - 5 = 11, return(var3) # 11"
1177,"Billy a acheté cinq boîtes de livres lors d'un vide-grenier. Si chaque boîte contenait sept livres, combien de livres a-t-il achetés ?","var1 = find(books per box) # 7, var2 = multiplier(var1, 5), CALL # 7 * 5 = 35, return(var2) # 35"
1807,"Annie prend le tour ou le traitement au sérieux. Ainsi, quelques jours avant Halloween, elle s'assure que les détails de son tour ou de son traitement sont bien planifiés. D'abord, elle voulait connaître le nombre de maisons dans son village. Si le village a 5 maisons par bloc et a un total de 9 blocs, combien de maisons y a-t-il dans son village ?","var1 = find(maisons par bloc) # 5, var2 = find(nombre de blocs) # 9, var1 = multiplier(var1, var2), CALL # 5 * 9 = 45, return(var1) # 45"
2084,"Une classe de ballet veut diviser ses 90 membres en grands groupes de 7 membres chacun et en petits groupes de 3 membres chacun. Afin de former le moins de groupes possible, combien de grands groupes faut-il former ?","var1 = find(membres de la classe de ballet) # 90, var2 = find(grand groupe) # 7, var3 = diviser(var1, var2), CALL # 90 / 7 = 12.86, var3 = round_down(var3), CALL # round down (12.86) = 12, retour(var3) # 12"
2143,"Adam a 5,00 $ pour acheter un avion qui coûte 4,28 $. Combien de monnaie recevra-t-il ?","var1 = trouver(l'argent d'Adam) # 5,00, var2 = trouver(coût de l'avion) ​​# 4,28, var3 = soustraire(var1, var2), APPEL # 5,00 - 4,28 = 0,72, retour(var3) # 0,72"
598,Jackie a 10 pommes. Adam a 8 pommes. Combien de pommes Jackie a-t-elle de plus qu'Adam ?,"var1 = find(pommes Jackie a) # 10, var2 = find(pommes Adam a) # 8, var3 = subtract(var1, var2), CALL # 10 - 8 = 2, return(var3) # 2"
2174,Mario a fait 18 affiches pour aider à annoncer la foire. Samantha a fait 15 affiches de plus que Mario. Combien d'affiches ont-ils réalisées en tout ?,"var1 = trouver (affiches Mario) # 18, var2 = ajouter (var1, 15), APPEL # 18 + 15 = 33, var3 = ajouter (var1, var2), APPEL # 18 + 33 = 51, retour (var3) # 51"
672,Robin a 28 paquets de chewing-gum et 13 paquets de bonbons. Il y a 4 morceaux dans chaque paquet. Combien de morceaux de chewing-gum Robin a-t-il ?,"var1 = find(Gum packages) # 28, var2 = find(Candy packages) # 13, var3 = find(Pieces per package) # 4, var1 = mul(var1, var3) # 28 * 4 = 112, return(var1) n° 112"
178,La grande roue du parc paradisiaque a 3 petits sièges et 7 grands sièges. Chaque petit siège peut contenir 16 personnes et le grand siège peut contenir 12 personnes. Combien de personnes peuvent monter sur la grande roue sur de grands sièges ?,"var1 = trouver(petits sièges) #3, var2 = multiplier(var1, 16), CALL # 3 * 16 = 48, var3 = trouver(grands sièges) #7, var4 = multiplier(var3, 12), CALL # 7 * 12 = 84, var5 = ajouter(var2, var4), APPEL # 48 + 84 = 132, retour(var4) #84"
2196,35 campeurs sont allés ramer le matin. 27 campeurs sont allés ramer dans l'après-midi. Combien de campeurs sont allés ramer en tout ?,"var1 = find(rameurs du matin) # 35, var2 = find(rameurs de l'après-midi) # 27, var3 = add(var1, var2), CALL # 35 + 27 = 62, return(var3) # 62"
324,Katie avait 91 jeux ds et ses nouveaux amis avaient 88 jeux et ses anciens amis avaient 53 jeux. Combien de jeux ses amis ont-ils en tout ?,"var1 = find(nouveaux jeux d'amis) # 88, var2 = find(anciens jeux d'amis) # 53, var3 = add(var1, var2), CALL # 88 + 53 = 141, return(var3) # 141"
1897,"650 sucettes seront distribuées à 42 enfants. Si tous les enfants partagent toutes les sucettes de manière égale, au moins combien de sucettes supplémentaires sont nécessaires ?","var1 = trouver(sucettes) # 650, var2 = trouver(enfants) # 42, var3 = diviser(var1, var2), CALL # 650 / 42 = 15.48, var3 = round_down(var3), CALL # round down(15.48) = 15, var4 = multiplier (var2, var3), CALL # 42 * 15 = 630, var5 = soustraire (var1, var4), CALL # 650 - 630 = 20, var6 = soustraire (var2, var5), CALL # 42 - 20 = 22, retour(var6) # 22"
2288,Roden est allé dans une animalerie. Il a acheté 15 poissons rouges et 7 poissons bleus. Combien de poissons a-t-il acheté ?,"var1 = find(poisson rouge) # 15, var2 = find(poisson bleu) # 7, var3 = add(var1, var2), CALL # 15 + 7 = 22, return(var3) # 22"
1613,46 pommes étaient dans le panier. 22 sont rouges et le reste est vert. Combien de pommes sont vertes ?,"var1 = trouver(pommes rouges) # 22, var2 = trouver(total pommes) # 46, var3 = soustraire(var2, var1), APPEL # 46 - 22 = 24, retour(var3) # 24"
1185,M. White a acheté un tapis pour une salle rectangulaire d'une superficie de 800 mètres carrés. La longueur de la salle est de 32 mètres. Trouvez la largeur requise du tapis.,"var1 = trouver(aire) # 800, var2 = trouver(longueur) # 32, var3 = diviser(var1, var2) # 800 / 32 = 25, retour(var3) # 25"
118,"La sauterelle, la grenouille et la souris ont fait un concours de sauts. La sauterelle a sauté de 14 pouces. La souris a sauté 16 pouces de moins que la grenouille qui a sauté 37 pouces de plus que la sauterelle. Combien plus loin la souris a-t-elle sauté que la sauterelle ?","var1 = trouver(saut de sauterelle) #14, var2 = ajouter(var1, 37), APPEL # 14 + 37 = 51, var3 = soustraire(var2, 16), APPEL # 51 - 16 = 35, var4 = soustraire(var3, var1), APPEL # 35 - 14 = 21, retour (var4) # 21"
1601,Annette et Caitlin pèsent 95 livres ensemble. Caitlin et Sara pèsent 87 livres ensemble. Combien pèse Annette de plus que Sara ?,"var1 = trouver(poids d'Annette et Caitlin) # 95, var2 = trouver(poids de Caitlin et Sara) # 87, var3 = soustraire(var1, var2) # 95 - 87 = 8, retour(var3) # 8"
1471,"Un boulanger a fait 2 lots de cookies aux pépites de chocolat. Chaque lot contenait 3 cookies. Ensuite, il a fait 4 biscuits à l'avoine supplémentaires au cas où quelqu'un ne voudrait pas de pépites de chocolat. Combien de biscuits a-t-il cuits au total ?","var1 = trouver (lots de pépites de chocolat) # 2, var2 = trouver (cookies par lot) # 3, var1 = var1 * var2, APPEL # 2 * 3 = 6, var2 = trouver (biscuits à l'avoine supplémentaires) # 4, var1 = ajouter (var1, var2), APPEL # 6 + 4 = 10, retour (var1) # 10"
281,Jack a reçu 6 e-mails et 8 lettres dans la matinée. Il a ensuite reçu 2 e-mails et 7 lettres dans l'après-midi. Combien de lettres Jack a-t-il reçues de plus le matin que l'après-midi ?,"var1 = find(lettres reçues le matin) # 8, var2 = find(lettres reçues l'après-midi) # 7, var3 = subtract(var1, var2), CALL # 8 - 7 = 1, return(var3) # 1"
2388,"Lors d'un road trip, Lester s'est arrêté à deux aires de repos. Sur le parking de la première aire de repos, il a compté 20 voitures et 18 camions. A la deuxième aire de repos, il compte 17 voitures et 16 camions. À quelle aire de repos Lester a-t-il compté un ratio plus élevé de voitures par rapport aux camions ?","Désolé, je suis un modèle de langage IA capable d'effectuer des opérations arithmétiques et de répondre à des questions factuelles, mais je ne suis pas capable de déterminer à quelle aire de repos Lester a compté un ratio plus élevé de voitures par rapport aux camions."
1611,"Après la journée, ils ont pu faire le bonheur de 6 établissements. Si chaque établissement compte 80 personnes. Combien de personnes ont été rendues heureuses par le maire et le vice-maire ?","var1 = trouver(nombre d'institutions) # 6, var2 = trouver(personnes par institution) # 80, var1 = multiplier(var1, var2), APPEL # 6 * 80 = 480, retour(var1) # 480"
1681,"Si Carl a un total de 89 timbres et Kevin en a 57, combien de timbres de plus Carl a-t-il de plus que Kevin ?","var1 = find(timbres collectés par Carl) # 89, var2 = find(timbres collectés par Kevin) # 57, var1 = subtract(var1, var2), CALL # 89 - 57 = 32, return(var1) # 32"
1565,Il y avait 105 parents dans le programme et 698 élèves également. Combien de personnes étaient présentes au programme ?,"var1 = find(parents in program) # 105, var2 = find(élèves in program) # 698, var3 = add(var1, var2), CALL # 105 + 698 = 803, return(var3) # 803"
544,"Rachel devait terminer 5 pages de devoirs de mathématiques et encore plus de pages de devoirs de lecture. Si elle devait terminer un total de 7 pages de devoirs, combien de pages de devoirs de lecture devait-elle terminer ?","var1 = trouver (pages de devoirs de mathématiques) # 5, var2 = trouver (pages de devoirs totales) # 7, var3 = soustraire (var2, var1), APPEL # 7 - 5 = 2, retour (var3) # 2"
1517,"Michelle aime économiser de l'argent de temps en temps afin d'avoir de l'argent pour acheter les choses qu'elle veut. Un jour, elle a décidé de compter ses économies. Elle ouvrit sa tirelire et tria les différentes pièces et billets d'un dollar. Si elle a compté un total de 20 nickels (un nickel équivaut à 5 cents), quelle est la valeur totale de l'argent a-t-elle en nickels ?","var1 = find(nombre de nickels) # 20, var2 = find(valeur par nickel) # 5, var1 = multiplier(var1, var2), CALL # 20 * 5 = 100, return(var1) # 100"
